"","ADAL","ADAR","ADEL","ADER","ADFL","ADFR","ADLL","ADLR","AFDL","AFDR","AIAL","AIAR","AIBL","AIBR","AIML","AIMR","AINL","AINR","AIYL","AIYR","AIZL","AIZR","ALA","ALML","ALMR","ALNL","ALNR","AQR","ASEL","ASER","ASGL","ASGR","ASHL","ASHR","ASIL","ASIR","ASJL","ASJR","ASKL","ASKR","AUAL","AUAR","AVFL","AVFR","AVHL","AVHR","AVJL","AVJR","AVKL","AVKR","AVL","AVM","AWAL","AWAR","AWBL","AWBR","AWCL","AWCR","BAGL","BAGR","BDUL","BDUR","CEPDL","CEPDR","CEPVL","CEPVR","DVA","DVC","FLPL","FLPR","IL1DL","IL1DR","IL1L","IL1R","IL1VL","IL1VR","IL2DL","IL2DR","IL2L","IL2R","IL2VL","IL2VR","OLLL","OLLR","OLQDL","OLQDR","OLQVL","OLQVR","PVCL","PVCR","PVPL","PVPR","PVQL","PVQR","PVR","PVT","RIAL","RIAR","RIBL","RIBR","RICL","RICR","RIFL","RIFR","RIGL","RIGR","RIH","RIML","RIMR","RIR","RIS","RIVL","RIVR","RMDDL","RMDDR","RMDL","RMDR","RMDVL","RMDVR","RMED","RMEL","RMER","RMEV","RMGL","RMGR","RMHL","RMHR","SAADL","SAADR","SAAVL","SAAVR","SDQL","SDQR","SMBDL","SMBDR","SMBVL","SMBVR","SMDDL","SMDDR","SMDVL","SMDVR","URADL","URADR","URAVL","URAVR","URBL","URBR","URXL","URXR","URYDL","URYDR","URYVL","URYVR","AVAL","AVBL","AVBR","AVEL","RIPL","SIBVL","AVER","AVAR","AVDR","AVDL","SIBDL","RID","SIAVL","SIADR","SIBVR","RIPR","SIBDR","SIADL","SIAVR","RMFL"
"ADAL",0,0.0197190537159653,0.0056574557485565,0.0217060910107912,0.0365406955329431,0.0396488536613135,0.0335121104672438,0.0362588730532783,0.0368287360437217,0.040790501225201,0.0262821778150732,0.0263258247012914,0.0347666964522533,0.0373191375586977,0.0160609180860132,0.0247806179181684,0.0239142453718098,0.0310356668923535,0.0211823066651451,0.0326289154724188,0.0227632123972129,0.0292110901165443,0.0420640940340601,0.216941980250841,0.195115742864011,0.612516008801505,0.614606135210045,0.0198008430226152,0.0297521611536456,0.0351910760938143,0.0315777501190019,0.0352309320189216,0.0321412312507237,0.0373164844451316,0.0292141517510136,0.0326708917640191,0.0271912649169039,0.0305747421059238,0.0370916596628794,0.0396275209913751,0.0297282495687498,0.0346608929489075,0.00921557538728592,0.0116454339818231,0.0294477742569366,0.0341019689444851,0.0267716725033196,0.0320703807675887,0.00996467278298063,0.0210405811428327,0.0230750682691298,0.170421074510589,0.0333723697296881,0.0371566732616767,0.0336679345162983,0.0381975927458541,0.0343067794359311,0.0379962434586467,0.0496690150065285,0.0515625394113486,0.0838181509931247,0.0814226189282845,0.0419275684026185,0.0435597522105053,0.0490847109738931,0.0493926155046544,0.600565290002014,0.602328041002212,0.0117440732519376,0.0258255683544065,0.0563803673690752,0.0563126806679954,0.0571113559588032,0.0585042389728888,0.0583539193577111,0.0584112276608166,0.0634136847537412,0.0630979707832887,0.0576278646755413,0.0597173478994222,0.061434200728681,0.0599512740342365,0.0567407763414295,0.057495976338023,0.0524517958622188,0.0527176703280077,0.0514399080707589,0.0527325651769438,0.606280143016669,0.605276882030615,0.565857129781298,0.570574873765226,0.596824213924693,0.597425303754055,0.614648833150712,0.565366617191696,0.0394911871359453,0.0417710839002668,0.0290435741163708,0.0327680264067543,0.0209465229848834,0.027176655703356,0.010965251958602,0.0171315479256291,0.0210770786582397,0.0239467976098188,0.0429756660772262,0.0277879311305398,0.0311608820578783,0.0365837210266568,0.0125427897975789,0.0293632778382498,0.0323881619152739,0.0346904950565083,0.0357775390682653,0.0388333472059614,0.0406779368304398,0.0421933918617226,0.0446880741508571,0.051342790106365,0.0506331078399425,0.0522833601841028,0.0448317706333912,0.00348508492095242,0.0184606314795838,0.0327403802143183,0.0348919516046502,0.0371498478599257,0.0402561919286183,0.0412189913734404,0.0437381727722264,0.412985141568242,0.131599828130943,0.0314927946268071,0.0321888419742094,0.02880423327666,0.0265353446751922,0.0390053998429224,0.0375304221973654,0.0395872257548916,0.0429562707198408,0.0577988665986951,0.0587255296291038,0.0541985735631599,0.0542103031584518,0.0539461609617925,0.0561730636833894,0.0410844264177818,0.0423787885288369,0.0545707389675891,0.0554863537865956,0.0549846017730476,0.056336884497553,0.03965485168634,0.0276729416606954,0.0333685943686668,0.038795821776884,0.0529852276594618,0.0316863017704911,0.0403988605967498,0.0423756269159009,0.0319691519334459,0.0261886558169754,0.0362645108536311,0.0449851443765397,0.0254030174724013,0.0380018183415692,0.0377349188726851,0.0545002159337752,0.0384729612164911,0.0350874446650793,0.0249228046444165,0.0331403492553356
"ADAR",0.0197190537159653,0,0.0198938267207129,0.0071327343054312,0.037837272652315,0.0334442938100526,0.033815130139157,0.0312929341128413,0.0382103104291728,0.0344797370798234,0.0244837107137072,0.0233977824423331,0.0355191049529158,0.0318277360472061,0.017321121751167,0.0199440602643525,0.0287414569573508,0.0224560159923794,0.0232988831991605,0.0297183731629631,0.0265941563012441,0.0213894533598045,0.0393771668453385,0.218879397948998,0.199000103641972,0.615425657163969,0.617304662087834,0.00383723431287106,0.0326174071962062,0.0275756090305591,0.033509068959481,0.0289761098099581,0.0344556910613563,0.0300235268562943,0.0309394376385646,0.0268786946556306,0.0285969536076944,0.0246659402475737,0.0373430999052201,0.0348372702777679,0.0322914530318202,0.0271315906227178,0.0148352281764345,0.0130756462609167,0.03220974712262,0.0268900637114576,0.0302399954977365,0.0245555549055351,0.0146912912372858,0.0161455886999747,0.0212302484739493,0.174264263553814,0.0343904784190425,0.0311444337093826,0.0360241716206372,0.0312085358951481,0.0365929261986692,0.0310616112194277,0.0503403245043487,0.0463195441205033,0.0847153273000044,0.0860681732042615,0.0415868115281531,0.0387088128156076,0.0482907205928323,0.0453613535222991,0.603328647322683,0.605183525997499,0.0217037394639438,0.0145431979590116,0.0548968431967518,0.0526841753467657,0.0569042382972262,0.0539987397737785,0.0569948665025248,0.055397454971579,0.0623484598464048,0.0589703520636907,0.0580616045680416,0.054716594064895,0.060392348909806,0.056211573704843,0.056345380920378,0.0529609324716401,0.0511051399191534,0.0487245008935764,0.0511554507286369,0.0483279468721257,0.6092190749296,0.607929024639827,0.568673356620285,0.573284239907521,0.599809912644545,0.600064587954093,0.617343371787495,0.568094570436712,0.0400202505620202,0.0365405381767976,0.0305330699764616,0.0267774928662697,0.0251770141507462,0.0191318220818582,0.0153839005264026,0.0174683223176626,0.0248089985407261,0.0266082357639275,0.040526500731967,0.0283853663470502,0.0261170923860817,0.0349716905959753,0.012350183543044,0.0304318495871821,0.0266592665119115,0.0343779170875905,0.0322936470263986,0.0402068502529808,0.0348168829011605,0.0439921942170569,0.0382609978733648,0.0484103200608158,0.0509288586591937,0.0472967776991071,0.0428697897477422,0.0194715821266692,0.00477653951131202,0.0321482122806813,0.0324945214605959,0.0354884317714062,0.0376930549096498,0.042058932131185,0.038280740285178,0.41549619691201,0.135870969823108,0.0305674854719541,0.0288385337591043,0.0286831253927614,0.0231844270022331,0.0377508627858772,0.0339121461244438,0.0407986394922904,0.0369432692747018,0.0569610615987196,0.0545315945165335,0.053295208548852,0.0505140262592666,0.0543530751961768,0.0510649037075,0.0401742871346991,0.0382590431446443,0.05389076927061,0.0510421527374985,0.0547395107409287,0.0519979956119104,0.0411587614681704,0.0300930416191289,0.0259981669347812,0.0392692836150677,0.052802643942,0.0308912526716707,0.0354140547448149,0.0361969614086424,0.0236208470963019,0.0300482035062518,0.0369688931962569,0.0419638887806379,0.0254866977111345,0.0348488715854796,0.0347529792504362,0.0500394820804033,0.0329780526458507,0.0338527739873799,0.0211680955098853,0.0317285284065264
"ADEL",0.0056574557485565,0.0198938267207129,0,0.0199511914748374,0.0311001844802105,0.0348279346594171,0.0283992248136393,0.031587077570632,0.0312968315094556,0.0359070764452322,0.0211560529200569,0.0213605929290657,0.0292023294538509,0.0323275538886238,0.0118219197560612,0.0202656675227002,0.0185346508017753,0.0270677402680525,0.015847442649072,0.0273752090428662,0.0172155647752622,0.0249428492182629,0.0371005795821053,0.222587491391061,0.200757836503452,0.618172245101474,0.620263254452268,0.019020276271735,0.0242373032750526,0.030703772786805,0.0262182070939023,0.0306197172310996,0.0265742739491011,0.0326372559223447,0.0240444454165744,0.028224784243252,0.0216542306984253,0.0258279776698762,0.0318576107949498,0.0347774776570628,0.0241057939637963,0.0300404866924414,0.0108363168507858,0.0134375208249839,0.0241761825573616,0.0297787899398422,0.0213855367140241,0.0278412385416175,0.00787984056786684,0.0170340684337668,0.0181732155154743,0.176073802823782,0.0279235582066805,0.0323626884126902,0.028230158532421,0.0335922654039401,0.0286968400639556,0.0331909729428142,0.0440732544678814,0.0463270885518128,0.089372801569203,0.0870525917543886,0.036687361813411,0.0386726167199577,0.0434897259379299,0.044020602994862,0.606222176174838,0.607984591063928,0.00608993161907423,0.0225970223031432,0.0509689913262221,0.0510270963309568,0.0515324488687104,0.0531539835601482,0.0527566826082547,0.0529003880120753,0.0579159870075828,0.0577920544723981,0.0520437590006897,0.0544188701460142,0.0558206147370754,0.054484334099067,0.0512149744267363,0.052202628538196,0.0471075068188447,0.04754739235407,0.0458413656029546,0.0473869901993812,0.611935711231925,0.61093358243437,0.57151161971097,0.576230108499715,0.602479454291259,0.603082062767101,0.620305646671474,0.571021534220867,0.0340951361407038,0.0368235610950211,0.0235248009668785,0.0279939517800832,0.0153554248725206,0.0230548398230312,0.0141304660828562,0.021167621082239,0.0260913860731612,0.0289977176380961,0.0375141504878909,0.0222981085485686,0.0262470273921043,0.0311354593703566,0.0112323179493649,0.0243849423123805,0.0280761168552896,0.0291625342654106,0.030521692746973,0.0332285511272403,0.0356485683533101,0.0366386572437501,0.039724407799826,0.0461710025166297,0.0450954120727999,0.0470632756499827,0.0393196305685452,0.00904472233283725,0.0199924479659664,0.0272549819476871,0.0295325503356572,0.0316879982796129,0.0348328735663687,0.0357750941763698,0.0387414579766463,0.418642351154486,0.137221611155835,0.0260578962507649,0.0270008861179823,0.0233629667746976,0.0216147723433101,0.0334926097074508,0.0322587620507495,0.0341999031844847,0.0380875554661969,0.0523325638896627,0.053441309749721,0.0485993452220874,0.0487832368078741,0.0483688069953793,0.0509094120985378,0.0358748116985476,0.0374071385249527,0.0491191387045633,0.0502513323245327,0.0493867602744526,0.0509609810771314,0.0341134197141499,0.0222010870148429,0.0288947566312861,0.0332474190551406,0.047434644989679,0.0262390902191987,0.0352883013152907,0.0374117348347247,0.0277775604976953,0.0206993065474879,0.0306727935010206,0.0399805757419306,0.0200536472516535,0.0326656693788563,0.0323851972613453,0.0492012822797206,0.0334338083097596,0.0296178988670175,0.0201950405611285,0.0277246676011409
"ADER",0.0217060910107912,0.0071327343054312,0.0199511914748374,0,0.0315920955476801,0.0263935546730873,0.0277169503863385,0.0245660160314254,0.031928620120953,0.0273830340747811,0.0185269764848956,0.0172974387505239,0.0292017994418259,0.0247602288767945,0.0142917291537142,0.0138414324730589,0.0238947850406867,0.015606568266178,0.0185452378852025,0.0230475155066929,0.021607493921019,0.0143158041628169,0.0327635455398794,0.225922911693831,0.20594226093776,0.622496451728617,0.624378301935551,0.00474313745057003,0.0268994002912937,0.0205097793674902,0.027604681358252,0.0220426361616102,0.028501224799888,0.0229044647837763,0.025239716716046,0.0201816446237355,0.0228098653910156,0.0177430939065035,0.0310451825834641,0.0279845525583423,0.0265276065981861,0.0200214669421505,0.0177506567378506,0.0168095826920614,0.0266282214301153,0.0200517991621855,0.0248891174706688,0.0176886854430488,0.0148459226899383,0.0109236829876935,0.0156913865195607,0.181297787061698,0.0281916075815348,0.0241145721316749,0.0300666269708834,0.0242080930027155,0.030543083951455,0.0239372422440431,0.043691009352254,0.0391949833415021,0.0917108507450182,0.0928471506543988,0.035099378438674,0.0318360600108686,0.0414997761565876,0.0383039602168872,0.610402540149646,0.612255087138191,0.0196668257832988,0.00741072065806524,0.0480094263187254,0.0456575140531723,0.0500786068114107,0.0468792932702235,0.0500715875219545,0.0483611950751194,0.0554260831802422,0.0518938257481683,0.0513040514198806,0.0475889541180186,0.0534768182569852,0.049139113432396,0.0495163753941247,0.0458562361172802,0.0442993142428935,0.0417425829553138,0.0443743068570865,0.0412270441008918,0.616295980032956,0.615010439043022,0.575762772407192,0.58037352115654,0.606886398275155,0.607145835298885,0.624422030658778,0.575184804233496,0.0336000795627778,0.0295441738426864,0.0245989433420803,0.019743254864795,0.0205136174817486,0.0121191561535859,0.0197728566715365,0.0235532350713893,0.031108216982465,0.0331535944952146,0.0336634798423121,0.0224377570267312,0.0192905959626381,0.0282886974045068,0.0129286667211859,0.0247499548610699,0.0201374942977956,0.0279337759467034,0.0254442674591203,0.0338605780402336,0.0277112832868897,0.0376377993538826,0.0311401150683287,0.0415505188689774,0.0442319974555327,0.0401876669679657,0.0360232150290788,0.0225687777450674,0.0117939300317473,0.0257572209574932,0.0258049137381091,0.0288194755354886,0.0308616101086771,0.0356250393223467,0.0312288803185949,0.422568179172327,0.142709413851408,0.0242164681783131,0.0221306609209232,0.0226467394052102,0.0169871673146231,0.0310801410263652,0.0270067489522295,0.0344956671128781,0.0299168996686029,0.0501053654633788,0.0474581079818691,0.0464346971707984,0.043443029813481,0.0476254273519212,0.0439392107812387,0.0336316939361612,0.0314108317605667,0.0470811765381745,0.0439736806961704,0.0479273279874397,0.0448902491940413,0.0348188962743741,0.0244298074036872,0.0189394101153026,0.0327864963023079,0.0460188476554037,0.024575711524224,0.0283459844722868,0.0290814412311035,0.0165946172993685,0.0247667111809128,0.0306088302590629,0.035251997148433,0.0197874230324624,0.0280362710901544,0.0279422056587902,0.0429355980588587,0.0259055077864124,0.0273155401105534,0.0151479533714542,0.0252892358033141
"ADFL",0.0365406955329431,0.037837272652315,0.0311001844802105,0.0315920955476801,0,0.0141484814655584,0.00609131537262273,0.0127907810429035,0.00236420072051317,0.0146083120062475,0.0170915011761145,0.0179982439885639,0.00548681039374198,0.0132630453905297,0.0263444968408371,0.0210226739297419,0.0127940843831485,0.0197389756672079,0.0191557700657661,0.012326279153956,0.0141341306246838,0.019225161348884,0.0104922770884113,0.252011265461177,0.230203920575799,0.648050071950053,0.65010421532788,0.0351959741132597,0.00701415904839989,0.0167636064236824,0.00514998592989583,0.0145159761539872,0.00547329244205442,0.0161459497020538,0.00833027375375504,0.0150462217682713,0.0116297723671833,0.0167632422775622,0.00389353644077271,0.0120639589201939,0.00911631861091005,0.0174835450178339,0.0386097651560619,0.0401284928359046,0.00765215449032167,0.0167479715604793,0.00983458128080449,0.0176609266616131,0.0322561127174467,0.0245478922379932,0.0198266189006409,0.206256351103578,0.00360838335078883,0.0136705828503671,0.00313215838121254,0.0155774656319834,0.00538683257031672,0.0159520613783533,0.0140352955069977,0.0192273654124304,0.118178698208079,0.116429244992063,0.00678630576050033,0.0135387041436995,0.0148926757611963,0.0170360080936123,0.636085458323764,0.637853851681779,0.0252526565090809,0.0256501272770356,0.0199583517093252,0.0210096894822514,0.0210629928314004,0.0241695320965389,0.0233903247412258,0.0240576417705996,0.0269217840468574,0.0276832547473423,0.0216383238556329,0.0255701256636162,0.0262545256577914,0.0259180468029156,0.0203354527169455,0.0229614037047771,0.01619365536493,0.01825869001753,0.016082090186466,0.0194751819844674,0.641880717311563,0.640834668505616,0.601545546593354,0.606228423176794,0.632436485206185,0.632978373956088,0.650192181382671,0.601035818801046,0.00315448513528753,0.0129171745368569,0.00851297568513061,0.0149506217471047,0.0165129815495643,0.0209385947303359,0.042644777651585,0.0495025980282538,0.0560124888979848,0.0587696703478663,0.0120730079891571,0.0118421469937624,0.0157993696225118,0.0084645728332858,0.0337300280133481,0.00953643425402021,0.0157258639120797,0.00797103963674909,0.0115824836525894,0.00559296838673347,0.0145453479429421,0.00666774798587387,0.0162882389251033,0.0163858651758917,0.0143381386355151,0.0190479024587519,0.0125881731063824,0.0397975168144163,0.0414875542312842,0.00957556566948528,0.0108793165858431,0.00969507940997004,0.0111251514582387,0.00468729409214421,0.0140153110923598,0.448433267918619,0.166376618115065,0.0111900552849952,0.0129919966740346,0.0129846618566388,0.0180459065640591,0.00932422553419318,0.0114223491139629,0.00343472819612411,0.0147284843171743,0.0212709996848702,0.0236709543824283,0.0191884108928736,0.0203055306436141,0.0179289827666512,0.0225656103240501,0.00662474016825377,0.0117035947796233,0.0180393539050738,0.0209868436898572,0.0192970359936604,0.0224569507353097,0.00406673573220894,0.00899981014035852,0.0167225042920274,0.00451321456253744,0.0167714348269983,0.0114765143479249,0.0125352298362206,0.0149556021751675,0.0187759555374354,0.0104557369016368,0.0064386825236709,0.0122379106027898,0.0156990572144277,0.0122114420748278,0.0115618089584037,0.0203646365749091,0.0136929285770293,0.0100335005341481,0.0198725023808025,0.0117756267886523
"ADFR",0.0396488536613135,0.0334442938100526,0.0348279346594171,0.0263935546730873,0.0141484814655584,0,0.0127555580508067,0.00573337364417757,0.0146076703636523,0.00187850439595573,0.0172407263120097,0.0169481481127917,0.0138066278745255,0.00464478871626579,0.027223710607954,0.0184409430480114,0.0204281969265982,0.0114492212596807,0.0220542410710219,0.0111524254312683,0.0200388007691485,0.0124065802304916,0.00987956931785237,0.251085952593181,0.230503315520149,0.647743556791165,0.649652967601658,0.0307976387655166,0.0166497885769234,0.00595545565400961,0.0149404687567651,0.00499123088056694,0.0158731204822414,0.00426905028226419,0.0153798039781478,0.00826983338896558,0.0166311958952521,0.0113679500501959,0.0125810724087069,0.00424095940096401,0.0172200639521352,0.00823819454867843,0.0392490490868091,0.0397811180802997,0.0166260138854372,0.00748580340022866,0.0179754443677688,0.00934677399310184,0.0332765837895528,0.0224397262777841,0.0196888829633311,0.20648516827585,0.0133423988414284,0.00251408558799219,0.015664699323838,0.0028692890098202,0.0163504069841357,0.00509095559853452,0.020995924216083,0.0137776392985382,0.116801078137816,0.11700893064614,0.0133308231401422,0.00659748064012885,0.0188770665843008,0.0140940393080062,0.635678114171824,0.637509979397357,0.0298432204793337,0.0191527537873964,0.0224249825351799,0.0193359244328239,0.0256419700165203,0.0211098567990909,0.0258610890872997,0.0237160492658716,0.0297951726818393,0.0255404243614412,0.0271705802241827,0.0217225283939997,0.0291222019205816,0.0243844836348983,0.0246916105619019,0.0196846499659316,0.0191089467302786,0.0154553735851402,0.020992534487363,0.0160467976502517,0.641592101675906,0.640349341152095,0.601168751176004,0.605779247106168,0.632179577622567,0.632484288349348,0.649736666596168,0.600598894588742,0.0135686589137892,0.00345725394325106,0.0152061800989968,0.00782407637719942,0.0216708782463644,0.0151073408511806,0.0428348388148815,0.0485699917150819,0.0559133741102308,0.0583368062162785,0.0124364688140364,0.0158388020128773,0.0114205974600171,0.0107527281959626,0.0333729715764681,0.0150684066686312,0.0095238716277179,0.0129589922514011,0.00900673024916645,0.0158931749571554,0.00519477942265117,0.0177664577139937,0.00567371468649508,0.0158171374434899,0.0206566687900058,0.0141131225565739,0.0141850099786271,0.0422934230355324,0.037908645952721,0.0131657476685479,0.0108621226157114,0.0116707937250161,0.0110581858946778,0.0150134574340823,0.00485249907747286,0.447855025418191,0.166868704902331,0.0136273305804915,0.0110110283388122,0.0158938291278015,0.0165542089842357,0.0125283254654702,0.00839973623655827,0.0150486976772494,0.00367214855363995,0.024803876928567,0.0211131866547603,0.0226628646826698,0.0184930255662439,0.0238574939775875,0.0180898996771161,0.01173961235585,0.00654287367699583,0.0221055602458126,0.0176126650196315,0.0239476034484012,0.0195544810669288,0.0158455786987057,0.0164413920230694,0.00745853331447444,0.013749864243648,0.0218635728574666,0.0140903615444432,0.00460598819642702,0.00385646068508743,0.00988424014372122,0.0186498406167787,0.0144266858129951,0.0109342773402326,0.017918273337312,0.0106121437079473,0.0103173583184784,0.0169084961821158,0.00542761942665705,0.0125990807861625,0.018122250176751,0.0134551176062075
"ADLL",0.0335121104672438,0.033815130139157,0.0283992248136393,0.0277169503863385,0.00609131537262273,0.0127555580508067,0,0.00907673459489975,0.00808931299327236,0.0139407719169573,0.0165492099060839,0.017125091545832,0.0092337583093573,0.0128405578259377,0.0245053664432023,0.019368064415101,0.0107274449274687,0.0156148077662879,0.0182712304465586,0.0128065358191628,0.012658901912908,0.0162241432790957,0.00927144026533904,0.24743823992678,0.225754404430664,0.643641700933665,0.645667314986802,0.0315553841874687,0.00746331039778931,0.0140249123320567,0.00417569457358593,0.0113436700499937,0.00804301251281198,0.0145092326166824,0.00444953592734681,0.0106969856253409,0.0116785760462802,0.0151976128152171,0.00393903055371814,0.00998109268269888,0.0108363168507858,0.0159894375384775,0.0358973399454089,0.0372650100601254,0.00519643186775791,0.0128286306087936,0.00798064358502809,0.0136672838862784,0.0297315056518859,0.0223864640306788,0.0185128883593633,0.202084484709907,0.00535398673011523,0.0117066397252264,0.00553610805022355,0.0130943850532156,0.00970535119389685,0.0151745112308025,0.0194470995973693,0.021709129862586,0.113549991541584,0.112060052106351,0.0085905690749362,0.0125043017966568,0.0201132427570276,0.020448017333977,0.631662021111901,0.633438717493773,0.0230237360120621,0.0221107743140222,0.0235142903083024,0.0236314086873143,0.0259324599359206,0.0273710827394191,0.0283420286847775,0.0283970128507164,0.0309954962880194,0.0304936217859571,0.0266154043958804,0.0284710511805961,0.0312613796693,0.0299855465643971,0.0248043802460498,0.0257295633021385,0.0193078740709749,0.0200276444282334,0.0213023166188123,0.0226873557230261,0.637501941054373,0.6364198622823,0.597198931285268,0.601859856155809,0.6280662530142,0.628561189885355,0.645773446944195,0.596675563858959,0.00745623605824346,0.0122114227243645,0.00859428623872425,0.0129936001398285,0.0151988151686653,0.0180521994167262,0.039702614796407,0.0462150940327197,0.0526634042209638,0.0553173396211859,0.0159690230485462,0.0119408202588066,0.0149000069934967,0.0111844931755422,0.0311388958764798,0.00437959444112694,0.0108933168660307,0.0109291400014766,0.0126796824031105,0.011397801461521,0.0150606527311236,0.0125056434291933,0.016681303247386,0.0180975808941071,0.019212183795381,0.0213081689803905,0.0170344383501849,0.0366019891792099,0.037403493500357,0.011436493875829,0.0125267033135718,0.0127345178961308,0.0143991288701348,0.00956316564023128,0.0140811405582742,0.443978289791239,0.161891635855111,0.0124142819843719,0.0130621097052936,0.0136329071150012,0.0170503186856214,0.0132663231636068,0.0129576519682869,0.00774139140230941,0.0139391078870744,0.0252504839607086,0.0263357994782055,0.0242756478350733,0.0240754165027575,0.0229747558858767,0.0252372496808413,0.00770841138079858,0.0108700346401529,0.0219955769779688,0.023310869629987,0.0243811014296294,0.0258785914835386,0.0100827929375682,0.00794707562369643,0.0137747004895978,0.00992643259339679,0.0215721914140926,0.0129475908600065,0.0131729906253525,0.0150537189098118,0.0152818377340963,0.00935109185302711,0.0109126380711483,0.0120377360601205,0.0152880189450964,0.0145279304299726,0.0138546084046744,0.023160317058832,0.0139243545951195,0.0126235761263895,0.0184881949945431,0.0135674427185773
"ADLR",0.0362588730532783,0.0312929341128413,0.031587077570632,0.0245660160314254,0.0127907810429035,0.00573337364417757,0.00907673459489975,0,0.0140271586011521,0.00756447337373032,0.0170632371182354,0.0168605263647632,0.0137583311732156,0.00819084130866604,0.0256440925053291,0.0180975112575942,0.0170334095002476,0.00943272226166047,0.020713101617696,0.0123385547307515,0.0174320747442932,0.011728953007009,0.00842725063039542,0.24738615498428,0.226497016775125,0.6439941441708,0.645926200040069,0.0290396157101596,0.01441909207765,0.00666169702126455,0.01213681154909,0.00363564242302856,0.0145113550657321,0.00759035120852454,0.0115555362867761,0.00441725431546566,0.0154013344998088,0.0119900625923616,0.0102412154864852,0.00388247523535244,0.0161620962908784,0.0104714206541245,0.0369111047276934,0.0376040086239985,0.0131458913460157,0.00515832987900396,0.014766597214025,0.00717176334117872,0.0310066145667441,0.0214595903374954,0.0189011873262965,0.202795313702943,0.0116806801265487,0.00474733696731652,0.0135290518630279,0.00469675364114672,0.0157601034543123,0.00924855910567965,0.0227692202689563,0.0184546507574141,0.113192811181712,0.113001377589709,0.0122599572516588,0.00770816614154268,0.0218307050837376,0.0186069978674859,0.631949552778802,0.633767072430375,0.0268176610886487,0.0179568535371074,0.0244071552332123,0.0221834970138981,0.0280184087345378,0.0252250061227074,0.0292698899329584,0.0277863536718116,0.0321399042179753,0.0287456495985697,0.0292613016536987,0.025860447955384,0.0324179356802006,0.0287159193341102,0.0267663364266222,0.023431993428457,0.0204679532367827,0.0179387922975252,0.0235134260719408,0.0204810330782684,0.637867209943295,0.636658106342959,0.597509553356825,0.602123324440826,0.628452137245314,0.628793747369442,0.646030493186056,0.596947226169455,0.0127298626772346,0.006700625,0.013527412881465,0.00846235787546828,0.0193407692994294,0.0143774287806878,0.0404129466672269,0.0461630879157999,0.0531809632168493,0.0556091459332174,0.0159487231806734,0.0149460981545979,0.0124363611450959,0.0123863335853472,0.0314605493550057,0.0106365829025938,0.0050124661189628,0.0137254478939897,0.0113604714745912,0.0163751710849841,0.0103092131413484,0.0179505360352588,0.0110451719415657,0.0172612338891228,0.0222089990340346,0.0182262100374193,0.0175729975308355,0.0389181875063735,0.0354757207912151,0.0137013243389325,0.0126348210538377,0.0137551649168821,0.0142548359173738,0.014651907349173,0.00897241431503388,0.444155532393127,0.162761349808834,0.0141193802836297,0.0121149081384518,0.0157916304404818,0.016493145842478,0.0147813278200911,0.0113894089055908,0.0138603691137267,0.00763401685508684,0.0267577967848859,0.0243890490294825,0.0257353607300587,0.0227024963336909,0.025797832841091,0.0223429054801938,0.0106256954441521,0.00715948510827594,0.0237935687923229,0.0209403513909151,0.0264870817690554,0.0238791222347708,0.0157121316628465,0.0138919578668739,0.00728936875160497,0.0142448809489585,0.0239036258697033,0.0147274441249364,0.00913555702581265,0.00940114720642513,0.00892908805708903,0.0158222856825033,0.0150228375736951,0.0107382182203043,0.0171843354882252,0.0137024797909676,0.0132134444323055,0.0208320222842893,0.00962587344169998,0.0141058849077699,0.0177760113161671,0.0147107803375832
