"","ADAL","ADAR","ADEL","ADER","ADFL","ADFR","ADLL","ADLR","AFDL","AFDR","AIAL","AIAR","AIBL","AIBR","AIML","AIMR","AINL","AINR","AIYL","AIYR","AIZL","AIZR","ALA","ALML","ALMR","ASEL","ASER","ASGL","ASGR","ASHL","ASHR","ASIL","ASIR","ASJL","ASJR","ASKL","ASKR","AUAL","AUAR","AVHL","AVHR","AVJL","AVJR","AVKL","AVKR","AWAL","AWAR","AWBL","AWBR","AWCL","AWCR","BAGL","BAGR","BDUL","BDUR","CEPDL","CEPDR","CEPVL","CEPVR","DVA","DVC","FLPL","IL1DL","IL1DR","IL1L","IL1R","IL1VL","IL1VR","IL2DL","IL2DR","IL2L","IL2R","IL2VL","IL2VR","OLLL","OLLR","OLQDL","OLQDR","OLQVL","OLQVR","PVCL","PVCR","PVPL","PVPR","PVQL","PVQR","PVR","PVT","RIAL","RIAR","RIBL","RIBR","RICL","RICR","RIFL","RIFR","RIGL","RIGR","RIH","RIML","RIMR","RIR","RIS","RIVL","RIVR","RMDDL","RMDDR","RMDL","RMDR","RMDVL","RMDVR","RMED","RMEL","RMEV","RMGL","RMGR","SAADL","SAADR","SAAVL","SAAVR","SMBDL","SMBDR","SMBVL","SMBVR","SMDDL","SMDDR","SMDVL","SMDVR","URADL","URADR","URAVL","URAVR","URBL","URBR","URXL","URXR","URYDL","URYDR","URYVL","URYVR","AVAL","AVAR","AVBL","AVDR","AVBR","AVDL","FLPR","AVEL","AVER","SIADL","SIBDL","SIBVR","RIPL","RIPR","RMER","SIBVL","SIBDR","SIAVL","SIAVR","RID","SIADR"
"ADAL",0,0.00694332877322722,0.00199206188329454,0.00764298979253211,0.0128664420890645,0.0139608639652512,0.0118000388969168,0.0127672088215769,0.0129678648041274,0.0143628525440849,0.00925428796305394,0.00926965658496176,0.0122417945254413,0.0131405413939076,0.00565525284718774,0.00872556968949592,0.00842050893373584,0.0109280517226597,0.00745855868491024,0.0114890547438094,0.00801521563282143,0.0102855951114593,0.0148113007162183,0.0763880212150848,0.0687027263605674,0.0104761130822696,0.0123912239766952,0.0111189260982401,0.0124052577531414,0.0113173349474379,0.01313960719899,0.0102866731517653,0.0115038351281757,0.00957438905524786,0.0107657542626492,0.0130604435432674,0.0139533524617518,0.0104676935101232,0.0122045397707421,0.0103689345975129,0.0120077355438328,0.00942664524764775,0.0112923875942214,0.00350868759964107,0.00740865533198332,0.011750834411862,0.01308333565552,0.0118549065198233,0.0134498566006528,0.0120798519140602,0.0133789589643122,0.0174890897910311,0.0181558237363903,0.0295134334482833,0.0286699362423537,0.0147632283107811,0.015337940919192,0.0172833489344694,0.0173917660227656,0.21146665140916,0.212087338381061,0.00413523706054139,0.0198522420313645,0.0198284086859139,0.0201096323798603,0.0206000841453834,0.0205471547034194,0.0205673336833861,0.0223287622372328,0.0222175953462284,0.0202915016463174,0.0210272351758529,0.0216317608199581,0.0211096035331819,0.0199791465990949,0.0202450620908532,0.0184689422050066,0.0185625599746506,0.0181126436868869,0.0185678046397689,0.213478923597419,0.213125662686836,0.199245468232851,0.200906645691981,0.210149371100244,0.210361022448611,0.216425645475603,0.199072752532287,0.0139053475830793,0.0147081281338967,0.0102266106043559,0.011538037467167,0.0073755362622829,0.00956924496597041,0.00386100421077535,0.00603223518508065,0.00742150656980273,0.00843197098937283,0.0151322767877557,0.0097844827924436,0.0109721415696754,0.0128815919107946,0.00441647528083765,0.0103391823374119,0.0114042823645331,0.0122149630480663,0.0125977250240371,0.013673713804916,0.0143232171938168,0.0148568281203248,0.0157352373770623,0.0180784472205511,0.0178285590985713,0.0157858347300673,0.00122714257780015,0.00650022235196612,0.0130809323450443,0.0141747154678233,0.0145137293568452,0.0154007650606431,0.0110890121925377,0.0113340992866935,0.0101423356607958,0.00934343122365922,0.0137342957193389,0.0132149373934385,0.0139391639982013,0.0151254474365637,0.0203517135910898,0.0206780033905295,0.0190840047757605,0.0190881349149478,0.0189951270992227,0.0197792477758413,0.0144663473302049,0.0149221086369144,0.0192150489322497,0.0195374485164069,0.0193607752721998,0.0198369311611102,0.0139629759458944,0.0149209953929229,0.00974399354249837,0.0112567436385373,0.0117495050593897,0.00922135768203359,0.00909350998394597,0.0136605006256634,0.0142249509143485,0.0123547340369997,0.0127691939625461,0.01328694326503,0.0186567703026274,0.0191902168780899,0.0184096338676418,0.0111571485107363,0.0135468173297504,0.00894472446211313,0.00877563543817483,0.0158398395692041,0.0133809219512568
"ADAR",0.00694332877322722,0,0.0070048685636313,0.00251152616388422,0.0133229833282799,0.0117761597922721,0.0119067359644919,0.0110186387721272,0.0134543346581594,0.0121407524928956,0.00862102489919267,0.0082386557895539,0.0125067270960971,0.0112069493123965,0.00609898653210105,0.00702255643111004,0.0101202313230109,0.00790704788464064,0.00820383211238047,0.0104642159024518,0.00936413954269158,0.00753149766190298,0.013865199593429,0.0770702105454217,0.0700704590288634,0.0114850025338754,0.00970972148963347,0.0117989679434792,0.0102028555668867,0.0121322855849846,0.0105716643860191,0.0108941681825932,0.00946432910409528,0.0100693498618642,0.0086851902280189,0.0131489788398662,0.0122666444640028,0.0113702299407818,0.00955337697983022,0.0113414602544436,0.00946833229276677,0.0106478857386396,0.00864632214983631,0.00517298987228373,0.00568506644365305,0.0121093233869868,0.0109663498976699,0.0126845674720554,0.0109889210898409,0.0128848331685455,0.0109371870490943,0.0177254663747707,0.01630969863398,0.0298293405985931,0.0303056947902329,0.0146432434958285,0.0136298636674675,0.0170037748566311,0.0159723075782743,0.212439664550241,0.21309279084419,0.00764216178307879,0.0193298743650534,0.018550765967171,0.0200367036257839,0.019013640765415,0.0200686149656778,0.0195061461167532,0.0219536830445087,0.0207642084731305,0.020444226960578,0.0192664063608785,0.0212649115879599,0.0197928076425504,0.019839922859288,0.0186482156590282,0.0179947675771667,0.0171565143991466,0.0180124826509285,0.0170168827014527,0.214513758778028,0.214059515718249,0.200237097401509,0.201860647854761,0.211200673466389,0.21129034787116,0.217374426685738,0.200033299449546,0.0140916375218381,0.012866386681971,0.0107510809776273,0.00942869467122173,0.00886514582772754,0.00673655707107681,0.00541686638253612,0.00615081771748684,0.00873556286645285,0.00936909709997447,0.0142698946239321,0.00999484730529937,0.00919615929087383,0.0123139755619631,0.00434865617712817,0.0107154399954867,0.00938706567320827,0.0121049003829544,0.011371002474084,0.0141573416383735,0.0122594658102678,0.015490209231358,0.0134721823497763,0.0170458873453577,0.0179326967109837,0.0150949963900501,0.00685619088967227,0.00168188010961691,0.0124959266800726,0.0132722024329753,0.0148094831447834,0.0134791339032317,0.010763199109843,0.0101544132954593,0.0100996920397047,0.00816353063458912,0.0132925573189708,0.0119408965226915,0.0143657181310882,0.0130081934065851,0.0200567118305351,0.0192012656748357,0.0187659185031169,0.0177866289645305,0.0191384067592172,0.017980599897007,0.0141458757516546,0.0134714940650156,0.0189756229826092,0.0179725889920769,0.0192744756130031,0.0183091533844755,0.014492521643722,0.0127454089467051,0.0105961414151862,0.00831719968179645,0.00915428413196521,0.0105803533472718,0.00512084435176466,0.0138272125405168,0.0124697375862024,0.0119199908406267,0.013017215914175,0.0122369645248015,0.0185924802612676,0.017619535943804,0.0166537949644743,0.0108772016449545,0.0116119903682573,0.00897418933490652,0.00745355475700186,0.014776017176281,0.0122707294315069
"ADEL",0.00199206188329454,0.0070048685636313,0,0.0070250674207174,0.0109507691831727,0.0122633572744426,0.00999972704705608,0.0111222104121944,0.0110200110948787,0.0126433367764902,0.00744931440847076,0.0075213355384034,0.0102825103710743,0.0113829415100788,0.00416264780143,0.00713579842348598,0.00652628549358285,0.00953089446058186,0.00558008543981407,0.00963915811368529,0.00606181858283882,0.0087826933867123,0.0130635843598962,0.0783758772503736,0.0706893790505114,0.00853426171656782,0.0108111876009877,0.00923176306123321,0.0107815905743309,0.00935713871447223,0.0114919915219524,0.00846635401992056,0.00993830431100422,0.00762472911916384,0.00909435833446346,0.011217468589771,0.0122455907243179,0.00848795562105505,0.0105776361593104,0.00851274033709915,0.0104854894154374,0.00753011856127611,0.00980325300761181,0.00277459174924889,0.00599791142034041,0.0098322388051692,0.0113953128213698,0.00994019666634544,0.0118282624661761,0.0101045211492802,0.0116869623038078,0.0155187515731977,0.0163123551238777,0.0314692963271841,0.0306523210402777,0.0129180851455672,0.0136171185633654,0.0153132837809612,0.0155002123221345,0.213458512737619,0.214079081360538,0.00214434211939233,0.0179468279317683,0.0179672874404778,0.018145228474898,0.0187161913944184,0.0185762966930474,0.0186268971873505,0.0203929531716841,0.0203493149550697,0.018325267253764,0.0191615739950754,0.0196551460341815,0.0191846246827701,0.018033441699555,0.0183812072317592,0.0165871502883256,0.0167420395612923,0.0161413259165333,0.0166855599293596,0.215470320856312,0.215117458603652,0.201236485813722,0.202897925528069,0.212140652919458,0.2123528390025,0.21841748122235,0.201063920500305,0.0120053296270084,0.0129660426390919,0.00828338062214034,0.00985702527467719,0.00540683974384529,0.00811790134613775,0.00497551622635782,0.00745338770501374,0.00918710777223986,0.0102104639570761,0.0132092079182714,0.00785144667203121,0.00924191105355786,0.0109631899191396,0.00395504153146652,0.00858624729309173,0.00988595663918647,0.0102684979807784,0.010747074910906,0.0117001940588874,0.0125523128004613,0.0129009356492078,0.01398746753515,0.0162573952523344,0.0158786662228169,0.013844940341037,0.00318476138480185,0.00703959435421353,0.0111577458731031,0.0122650963261862,0.0125968641466091,0.0136413584424811,0.00917531558125523,0.00950735426689518,0.00822639675165409,0.00761083533215146,0.011793172432201,0.011358719031954,0.0120422194311566,0.0134111110796468,0.0184269591160784,0.0188173625879299,0.017112445500735,0.0171771960591106,0.0170312700687955,0.0179258493304711,0.0126319759501928,0.0131715276496312,0.0172954713748462,0.0176941311001876,0.0173897043219904,0.0179440074215252,0.0120117675049824,0.013173146068565,0.00781728416015594,0.00978083116116033,0.0101742100814388,0.00728848822094644,0.0079566979940645,0.011706837695472,0.0124254582096094,0.0104288376292315,0.0108002794017678,0.0114032384723047,0.0167023397850982,0.0173243951689157,0.0165715759330925,0.00923911627436575,0.0117724677147041,0.00706114339846954,0.00711092977504524,0.0140776675147643,0.0115019962601607
"ADER",0.00764298979253211,0.00251152616388422,0.0070250674207174,0,0.0111239773055212,0.00929350516658005,0.0097594895726544,0.0086500056448681,0.011242471873575,0.00964191340661308,0.00652358326932944,0.00609064744736756,0.0102823237471218,0.00871839044957554,0.0050322989977867,0.00487374382854187,0.00841365670446715,0.00549527051625987,0.00653001333986003,0.00811532236151159,0.00760827250740107,0.00504077611366791,0.0115364596971406,0.0795503210189547,0.0725148806118872,0.00947161982087805,0.00722175329841203,0.00971995822473662,0.00776149160620077,0.0100356425351718,0.00806495238865364,0.00888722419579083,0.0071062128956815,0.00803164274331534,0.00624756827693783,0.0109314023181212,0.00985371568955716,0.00934070654865707,0.00704981230357412,0.00937613430637862,0.00706049266274139,0.00876377375727774,0.00622841036727069,0.00522743756687969,0.00384636724918786,0.00992662238786437,0.00849104652523763,0.0105868404827054,0.00852397640940688,0.0107546070251602,0.00842860642395883,0.0153841582226247,0.0138010504723599,0.0322925530792317,0.0326926586811263,0.0123589360699556,0.0112098802855171,0.0146125972382351,0.0134873099355237,0.214930471883678,0.215582777161335,0.00692493865609111,0.016904727577016,0.0160765894553424,0.017633312257539,0.0165067934050083,0.0176308406767445,0.0170285898151829,0.0195162264719163,0.0182724738549888,0.0180648068379861,0.0167566739852178,0.0188298655834455,0.0173025047297169,0.0174353434486354,0.0161465620131268,0.0155983500855259,0.0146980925898992,0.0156247559355938,0.0145165648242577,0.217005626772167,0.216552971494022,0.202733370565913,0.204356873646669,0.213692393758858,0.213783744823551,0.219866912203795,0.202529860645597,0.0118310139305556,0.010402878113622,0.00866159976833812,0.00695185030450527,0.00722310474709457,0.00426730850478378,0.00696227347589313,0.0082933926307709,0.010953597529037,0.0116738008785967,0.0118533379726451,0.00790061867138422,0.0067924633671261,0.00996080894524888,0.00455234743703729,0.00871477283840491,0.00709066700626606,0.0098358366009519,0.00895924910532406,0.0119227387465611,0.00975749411510199,0.0132527462513671,0.0109648292494115,0.014630464390485,0.0155746469913847,0.0126842306440418,0.00794675272713641,0.00415279226469974,0.0101477026533411,0.0108667641227736,0.0125440279304038,0.0109960846192236,0.00852692541489897,0.00779248623976167,0.00797420401591908,0.0059813969417687,0.0109437116290018,0.00950941864515124,0.0121463616594641,0.0105341196016207,0.0176427343180911,0.0167106014020666,0.0163502454826755,0.0152968414836201,0.0167695166732117,0.0154715530919855,0.0118421457521695,0.0110601520283686,0.0165778790627375,0.0154836903859755,0.0168758197138872,0.0158064257725498,0.0122601747444979,0.010239944095459,0.00860204486045324,0.00584317510541144,0.00666880637862766,0.00872067295102563,0.00260940868241734,0.0115445409515169,0.00998098044798832,0.00961814792625119,0.0107777571334729,0.00983880480943316,0.0162038195969731,0.0151181683305841,0.0141505869605513,0.00865341955078309,0.00912165767127198,0.00696740247621917,0.00533378639839936,0.0124126750522651,0.0098719264401952
"ADFL",0.0128664420890645,0.0133229833282799,0.0109507691831727,0.0111239773055212,0,0.00498185967097127,0.0021448293565573,0.00450379614186744,0.000832465042434216,0.00514377183318574,0.00601813421694174,0.00633740985512812,0.00193197549075422,0.00467008640511608,0.00927623128198489,0.00740234997526123,0.00450495928984103,0.00695034354479151,0.00674498945977679,0.0043402391387169,0.00497680655798726,0.00676942301017044,0.00369446376352509,0.0887363610778792,0.0810577185126052,0.00246977431281686,0.00590267831819802,0.00181337532742811,0.00511125920915042,0.00192721564861071,0.00568519355706118,0.00293319498371656,0.00529796541136312,0.00409499027013496,0.00590255009773318,0.00137096353548335,0.00424787285922319,0.00320997134186974,0.00615617782318095,0.00269442059518368,0.00589717308467583,0.00346288073267764,0.0062186361484553,0.011357786168115,0.00864362402746238,0.00127055751788339,0.00481358551069263,0.00110287266944104,0.00548502310985332,0.00189677203180166,0.00561692302054693,0.00494200546021046,0.00677019908888395,0.0416122176789011,0.0409962130253744,0.00238954428186631,0.00476714934637305,0.00524389991591421,0.00599859439915927,0.223973752930903,0.224596426648514,0.00889178046094397,0.00702758863004409,0.00739777798670824,0.00741654677161986,0.00851039862554188,0.00823602983845979,0.00847100062345058,0.00947950142494979,0.00974762491103602,0.00761912811818059,0.00900356537451276,0.00924455128795471,0.00912607281792804,0.0071603706749808,0.00808500130449897,0.00570199132567957,0.00642911620335564,0.00566270781213591,0.00685745844523501,0.226014337081536,0.225646010037189,0.211811812180758,0.213460712386195,0.222688903241614,0.222879709139468,0.22894090893756,0.211632330563749,0.00111073420256603,0.00454830089325948,0.00299752664969387,0.00526430343207912,0.00581443012308601,0.00737274462335771,0.0150157667787271,0.0174304922634696,0.0197227073584454,0.020693545897136,0.00425105915111164,0.00416977006822618,0.00556315831778586,0.00298048339200204,0.0118767704272353,0.00335789938521838,0.00553727602538017,0.00280670409744686,0.00407833931429203,0.00196935506575122,0.00512160138835989,0.00234779858657531,0.00573529539616313,0.00576967083658158,0.00504864036461798,0.00443245531914875,0.0140132101459212,0.0146082937434099,0.00341376035562325,0.00391730685149249,0.00165045566624796,0.0049349686944929,0.00394016031161804,0.00457464671620935,0.00457206403402774,0.00635419245213347,0.0032831780049976,0.00402195391336723,0.00120941133666342,0.00518608602717406,0.00748978862143319,0.00833484309240432,0.00675648270875831,0.00714983473366693,0.00631302210093352,0.0079456374380458,0.00233265498882175,0.00412098407733214,0.00635188517784288,0.0073897336936117,0.00679473098368324,0.00790737701947523,0.00143194920148202,0.00526605710393222,0.00316894723252061,0.00661125194980119,0.00588820573662937,0.00368159750057635,0.00903173495670267,0.00158916005723149,0.00441381332261289,0.00353292272329158,0.00226714173368693,0.00407105949239568,0.00590543479823883,0.00717064668130602,0.00670700790801122,0.00404102617884678,0.00482145372430608,0.0055278370473337,0.00699735999324031,0.00430912345168655,0.00429980354747458
"ADFR",0.0139608639652512,0.0117761597922721,0.0122633572744426,0.00929350516658005,0.00498185967097127,0,0.00449139367986152,0.00201879353668224,0.00514354590269446,0.000661445209843567,0.00607067827887667,0.00596765778619426,0.00486148868821321,0.00163548898460063,0.00958581359434999,0.00649328980563782,0.00719302708683034,0.00403141593650729,0.00776557784190913,0.00392691036312264,0.00705591576378467,0.00436851416566606,0.00347872159079309,0.0884105466877397,0.081163139267658,0.00586260161159276,0.00209699142746817,0.00526072843548068,0.00175747566217146,0.00558912693036667,0.00150318671910711,0.00541542393596753,0.00291191316512873,0.0058560548926944,0.00400279931344928,0.00442995507348833,0.00149329556371972,0.00606340280004759,0.0029007727284079,0.00585423024135112,0.00263584626768615,0.00632938181963689,0.00329111760320487,0.0117171069681524,0.0079013120696423,0.00469802776106634,0.0008852414042226,0.0055157391985345,0.00101031303162683,0.00575718555779428,0.00179258999948399,0.00739293106200105,0.00485128144314726,0.0411271401893719,0.0412003276923027,0.00469395180990922,0.00232305656342565,0.00664685443109182,0.0049626898971853,0.223830321891487,0.224475344858224,0.0105081762251175,0.00789612061097885,0.00680842409606474,0.00902886268187334,0.00743304816869399,0.00910601728426045,0.00835072157249001,0.0104912579865631,0.00899310716952156,0.0095671057127404,0.00764877760352104,0.010254296450909,0.00858608578693604,0.00869422907109221,0.00693121477673647,0.00672850236981641,0.00544203295251416,0.00739173749555035,0.0056502808627647,0.225912711857713,0.225475120123977,0.211679137738029,0.213302551797946,0.222598442824847,0.222705735334277,0.228780516407101,0.21147848401012,0.00477769680062999,0.00121734293776446,0.00535428876725238,0.00275495647084487,0.00763059093181845,0.00531948621520443,0.0150826897235498,0.0171021097588317,0.0196878077852925,0.0205411289493938,0.00437903831480155,0.00557704296228073,0.00402133713380885,0.00378617189998685,0.0117510463297423,0.00530577699599691,0.00335347592525278,0.00456302544063421,0.00317138389055157,0.00559618836519555,0.0018291476840321,0.00625579496971608,0.00199778686144193,0.00556941459277813,0.00727347492605838,0.00499472182346024,0.0148920503646241,0.0133481147720849,0.00410943441021693,0.00389372742770343,0.00528642867397263,0.00170862643572988,0.00479835583820125,0.00387712265451133,0.00559641870697234,0.00582894682543511,0.00441138220615149,0.00295765360442192,0.00529883721029907,0.00129301005409858,0.0087337594818898,0.00743422065308462,0.00797988193051752,0.00651162872050841,0.00840052604844631,0.00636968298490003,0.00413366632248238,0.00230382875950558,0.00778364797387767,0.00620164261254629,0.00843225473535252,0.00688538065736928,0.00557942911926256,0.00135790869193219,0.0057892225433343,0.00348036624778916,0.00262624412481494,0.00656684528759815,0.00674392738992829,0.00484150149424226,0.00162182682972782,0.00443629605146568,0.00507981894823772,0.00363287264735154,0.00769844114699528,0.00595369583877317,0.0049694093509063,0.00496139491001523,0.00191113360093558,0.00630925117510985,0.00638107400589822,0.00385009765501149,0.00373667031969975
"ADLL",0.0118000388969168,0.0119067359644919,0.00999972704705608,0.0097594895726544,0.0021448293565573,0.00449139367986152,0,0.00319603330806329,0.00284834964551844,0.00490872250597088,0.00582718658664926,0.00602996181191266,0.00325132334836525,0.00452132317814708,0.00862865015605714,0.00681974099123273,0.00377726934065801,0.00549817174869292,0.00643353184737979,0.00450934359829676,0.00445735982848872,0.00571272650672383,0.00326459164272502,0.0871261408192886,0.0794909874755859,0.00262792619640469,0.00493834941269601,0.00147031499069927,0.00399425001760343,0.00283204665944084,0.00510888472418394,0.0015667380025869,0.00376654423427497,0.00411217466418317,0.00535127211803418,0.00138698258933737,0.00351446925447143,0.00381560452492459,0.005630083640309,0.00182972953090067,0.00451712345380055,0.00281008576937609,0.00481242390361915,0.0104688400182697,0.00788255775728126,0.001885206595111,0.00412205624127692,0.00194933382050125,0.00461069896239984,0.00341737718094959,0.00534313775732481,0.00684757028076383,0.00764405981076973,0.0399823913878816,0.03945776482618,0.0030248482658226,0.00440292316783691,0.00708212773134776,0.00720000610351304,0.222416204616867,0.223041801934427,0.00810694930002187,0.00827967968602198,0.00832091855187124,0.00913114786476076,0.0096377051899363,0.0099795875650625,0.00999894818687196,0.0109139071436688,0.0107371907697032,0.00937162126615507,0.0100250180213367,0.0110075280525704,0.0105582910438018,0.00873393670635556,0.00905970538807692,0.00679854720808976,0.00705198747473009,0.00750081571084939,0.0079885055362768,0.224472514455765,0.224091500803627,0.210281313832841,0.211922484561904,0.221150089089507,0.221324362635688,0.227385016529646,0.210097029527802,0.00262543523177587,0.00429979673393115,0.00302615712631135,0.004575211316841,0.00535169548192439,0.00635640824532613,0.0139797939423968,0.0162729204340562,0.0185434521904802,0.0194779364863331,0.00562289543962895,0.00420451417563611,0.00524648133573827,0.00393820182237401,0.010964399956507,0.00154211071870667,0.00383567495282773,0.00384828873291428,0.0044646769025037,0.004013310373775,0.00530304673631112,0.00440339557365961,0.00587369832654436,0.0063723876387701,0.00676485344907782,0.00599804167260032,0.0128880243588767,0.0131702441902666,0.00448398517469394,0.00507011579934325,0.00336731184515186,0.00495814808389937,0.00437122605083517,0.00459933440327239,0.00480031940669056,0.00600363334000753,0.00467124055056577,0.00456255350996018,0.00272584204306669,0.00490813657995578,0.00889101547912273,0.00927316883035405,0.00854776332220892,0.00847725933195688,0.00808970277671714,0.008886355521423,0.00271422935943612,0.00382747698596935,0.00774492147111577,0.00820805268661514,0.00858489486958781,0.00911218009983753,0.00355027920336908,0.00530060524993373,0.00279826606468184,0.00538092877961138,0.00485024665126682,0.003292637976418,0.00778548391338811,0.0034952227441538,0.00463837698075793,0.0044449211712639,0.0038424781940663,0.00487838324108254,0.0075958420472157,0.0081550412178986,0.00750287640154594,0.00455901086619949,0.00490294175884489,0.00538310526235787,0.00650992781497998,0.0042386394577889,0.00511546846125797
"ADLR",0.0127672088215769,0.0110186387721272,0.0111222104121944,0.0086500056448681,0.00450379614186744,0.00201879353668224,0.00319603330806329,0,0.00493914035251834,0.0026635469625811,0.00600818208388569,0.00593680505801521,0.00484448280747027,0.0028840990523472,0.0090296100370877,0.00637236311887121,0.00599767940149563,0.00332138107804946,0.0072933456400338,0.0043445615249125,0.00613805448742719,0.00412991303063697,0.00296734177126599,0.0871078010508028,0.0797524706954665,0.0050771450977641,0.002345667965234,0.00427352519334156,0.00128015578275654,0.00510963206539864,0.00267265887624104,0.00406885080520287,0.00155537123784002,0.00542300510556647,0.00422185302547945,0.00360606179101593,0.00136706874484241,0.0056908789756614,0.00368711994863539,0.00462883498099144,0.00181631333767745,0.0051995060612764,0.00252526878210518,0.0109178220305437,0.00755619378080824,0.00411291553751715,0.001671597523703,0.00476375065599576,0.00165378649336152,0.00554933220222262,0.00325653489636607,0.00801733108061841,0.00649811646387821,0.0398566236555325,0.039789217461165,0.00431688635621787,0.00271414300758545,0.00768686798723153,0.00655175981249504,0.22251744816155,0.223157419869851,0.00944283841149604,0.00859406874408885,0.00781109049785143,0.00986563687835838,0.00888204440940401,0.0103062992721685,0.00978392734922945,0.0113168676823857,0.0101217076051302,0.0103032752301756,0.00910579153358592,0.0114147660845777,0.0101112392021515,0.0094247663474022,0.0082507019114285,0.00720702578759955,0.00631647616110043,0.00827937537744394,0.00721163136558747,0.224601130261724,0.22417538955738,0.210390687801699,0.212015255084798,0.221285963818773,0.221406249073747,0.227475525769738,0.210192685270935,0.00448234601311077,0.002359375,0.00476317354981162,0.00297970347727756,0.00681013003501034,0.0050624749227774,0.0142299107983193,0.0162546084210563,0.0187256912735385,0.0195806851877526,0.00561574759882867,0.00526271061781617,0.00437900040320277,0.0043613850652631,0.0110776582235936,0.00374527566992738,0.00176495285878972,0.00483290418802453,0.00400016601217999,0.00576590531161413,0.00363000462723534,0.00632061128002071,0.00388914504984707,0.00607789925673336,0.00782007008240655,0.0061876751869139,0.0137035871501315,0.0124914509828222,0.00484336792847962,0.00501930842161049,0.00515912230604683,0.00315930081515277,0.00497161277592594,0.00426581272480696,0.00556043325369076,0.0058074457191824,0.00520469289439828,0.00401035524844745,0.00488041165976293,0.00268803410390382,0.00942175943129785,0.00858769332024031,0.00906174673593618,0.00799383673721511,0.00908374395813065,0.00786722023950486,0.00374144205780004,0.00252094546066054,0.00837801718039537,0.00737336316581517,0.00932643724262513,0.00840814163196154,0.00553244072635442,0.00331026310085392,0.00489153446016687,0.00314404509052431,0.00256667913788907,0.00557122735299413,0.00632283575250259,0.00501580315104171,0.00321674543162417,0.00496686088301756,0.00528973154003348,0.00465262127898081,0.00841676967243075,0.00733521911418636,0.00641767959064061,0.00518571976230157,0.00338939205693661,0.00605082235500886,0.00625915891414334,0.00378106275362827,0.00482481682780549
"AFDL",0.0129678648041274,0.0134543346581594,0.0110200110948787,0.011242471873575,0.000832465042434216,0.00514354590269446,0.00284834964551844,0.00493914035251834,0,0.00521386747649957,0.00575408652339796,0.00610544070890874,0.001356322002697,0.00460769248953584,0.00914854411231645,0.00724750293743473,0.00469540375327298,0.00721671643434533,0.00654295527050851,0.00403604487129727,0.00498056966809521,0.00684397402601369,0.00425472508475871,0.0890116285086709,0.0813465580695681,0.00250711682329025,0.00606450836579108,0.00223282070064974,0.00538382814257198,0.00169473276377871,0.0057416728085659,0.00341583370817067,0.005672868370311,0.00387573959675763,0.00580362982456885,0.00214858692662177,0.00462220988475751,0.00286634226301571,0.00609975185202234,0.00312814373121265,0.00621891488474879,0.0036894076103929,0.0064986296632444,0.0113242092370174,0.00853890796406368,0.00142350867687029,0.00498317579617908,0.00147628056170736,0.00572310797065283,0.00130032297670617,0.00555886556125663,0.00460017514102724,0.00659575946868516,0.0418854540355673,0.0412737341757746,0.00291388613742455,0.00512814118675081,0.00473837599091186,0.00565689395505608,0.22423278740902,0.224855744402974,0.00891965329167844,0.00702860088984643,0.00742540639670651,0.00716538581698501,0.00833083621440549,0.00784344060644785,0.00810838385079758,0.00937786726986739,0.00972414490536957,0.00737764849160117,0.00886339800633764,0.0088710807807589,0.00878315259637734,0.00701455935670588,0.00800333243581228,0.00581631427269452,0.00657070394939728,0.00527779657800014,0.00660786847487524,0.226267187386706,0.225900380638582,0.212054237055346,0.21370568555624,0.222940880660168,0.223134319855251,0.229197214585667,0.211875820910099,0.00151854744019573,0.00476108697870035,0.00289558189855683,0.00528240279578101,0.00574903269716958,0.00740166326852452,0.0150208572439708,0.0174667183523408,0.0197834388599404,0.020764089719393,0.0037221583645279,0.00392202315457214,0.00538546310827816,0.00251894966640364,0.011826554552283,0.00393010341983834,0.00597531134779812,0.00225668711139803,0.00376396747752621,0.00118655801454248,0.00498371273029706,0.00204601842764184,0.00572791359402575,0.00600875906879906,0.00486869484083003,0.00389051957688494,0.0141228555479451,0.0147512873511306,0.00286340392387277,0.00340362427467031,0.00179577683834184,0.00505993183316238,0.00353808105872732,0.00431259284320349,0.0042136554887799,0.00613789220360907,0.00265743907209084,0.0036965685629547,0.00168568478759375,0.00538275331063249,0.00743522877611207,0.00831724195102409,0.00634961320795409,0.00684582231752512,0.0060634696389526,0.00781473717968173,0.00287245811544746,0.00449169154870968,0.00632433528498252,0.00740027118907645,0.00646968743207506,0.00765981677122567,0.00105509367178938,0.00526011674062468,0.00325459260843428,0.00680027070348123,0.00604199172976097,0.00378002175299628,0.00912640507161774,0.000963813024852329,0.00432766355843427,0.00299061193832048,0.00152551861058789,0.00361404865161636,0.00569144523193582,0.00705848475462333,0.00663465246122583,0.00359771248938127,0.00467701535770944,0.00527571455468357,0.00681586141268109,0.00477049853264834,0.00382764410244735
